id,assignee_id,created_at,subject,description,status,submitter_id,requester_id,updated_at,due_at,about,business name,dept,emp id,product information,start date,subscription,tags
6257,7858111247,2018-08-07T19:38:09Z,Chat with Visitor 36380365,"Chat started: 2018-08-07 07:37 PM UTC
Served by: Lester Freamon

IP: 209.203.103.230
User Agent: Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
Country: United States
City: San Francisco
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",open,3.64782E+11,3.64782E+11,2018-08-07T19:44:49Z,,becoming_a_merchant__billing,Northern Star,finance,33972221,product_2,8/28/19,bronze,"['eat_well', 'zopim_chat', 'zopim_chat_ended']"
6258,7858111247,2018-08-07T19:46:38Z,Chat with Visitor 94290488,"Chat started: 2018-08-07 07:46 PM UTC
Served by: Lester Freamon

IP: 107.77.231.224
User Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) CriOS/67.0.3396.87 Mobile/15G77 Safari/604.1
Country: United States
City: La Cañada Flintridge
URL: https://eatwell.zendesk.com/hc/en-us/articles/360001537968-How-to-become-a-merchant-

The chat transcript will be appended when the agent or visitor leaves the chat.",open,3.64797E+11,3.64797E+11,2018-08-07T19:53:24Z,,becoming_a_merchant__billing,Dee's Drive-In,customer_support,64011543,,2/5/19,bronze,"['zopim_chat', 'zopim_chat_ended']"
6259,,2018-08-07T21:00:11Z,Help me reset my password,I can't log into your site. How do I reset my password?,waiting,7858174327,7858174327,2018-12-04T03:32:16Z,,general_support_request,Team Designers and Associates,customer_support,53767975,product_2,7/3/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6263,,2018-08-07T21:00:14Z,Hummus tasted gross,"Hi, I placed an order for pita & hummus, along with a couple of other tapas. The hummus definitely didn't have tahini in it, so it tasted pretty terrible. Can I get a refund?",assigned,7858174327,7858174327,2018-12-04T03:32:16Z,,food_delivery,Maloley's Finer Foods,finance,74602389,product_2,10/20/18,silver,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6264,8129791828,2018-08-07T21:00:14Z,Never charged,"Hello, The order I placed last Monday has not been charged to my credit card. Is it normal to have that big of a delay?",waiting,7858174327,7858174327,2018-12-04T03:32:15Z,,becoming_a_courier,Giant,,92748494,product_1,2/6/19,,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6266,,2018-08-07T21:00:16Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,assigned,7858067547,7858067547,2018-08-07T21:00:16Z,,complaint,SoundTrack,,18345233,product_3,12/1/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'paid', 'product_a', 'subscription_silver']"
6268,8129791828,2018-08-07T21:00:17Z,Can I share my account?,"Hi, I would like to share my account with my husband. Can we have two logins for one account?",waiting,7929180588,7929180588,2018-08-07T21:00:17Z,,becoming_a_courier,Greyvoid,marketing__a,17372952,product_3,1/6/19,gold,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_gold', 'vip_user']"
6273,3.60098E+11,2018-08-08T16:34:22Z,I need help,Something on my computer isn't working. Please fix it.,waiting,3.63283E+11,3.63283E+11,2018-08-08T17:01:51Z,2018-08-23T19:00:00Z,billing,American Appliance,finance,8687724,product_2,7/17/18,silver,"['emea', 'latam', 'merchant', 'plan_silver', 'vip_org']"
6275,,2018-08-08T17:00:10Z,Help me reset my password,I can't log into your site. How do I reset my password?,open,7858119547,7858119547,2018-08-16T18:01:25Z,,training,Sure Save,finance,33972221,product_1,9/28/18,platinum,"['amer_region', 'apac', 'aus_nsw', 'gold', 'paid', 'san_francisco', 'vip']"
6278,,2018-08-08T17:00:12Z,Healthier food options needed!,"I really wish that you'd have healthier food options, like sushi or salads or juice blends. Everything you have seems to be fried food :(",waiting,7858174327,7858174327,2018-12-04T03:32:15Z,,general_support_request,Handy Dan,marketing__b,85266663,product_1,2/11/19,platinum,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6279,,2018-08-08T17:00:13Z,Food over an hour late,"Hi, my lunch was delivered an hour later than the estimated arrival time today. Can I get a discount or promo code for my next order? ",waiting,7858067547,7858067547,2018-08-10T00:54:17Z,,becoming_a_merchant__invoice,Play Town,finance,71099675,,8/29/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'paid', 'product_a', 'subscription_silver']"
6280,7858096207,2018-08-08T17:00:14Z,Move to DC!,"Hi, you guys have been a lifesaver in so many ways during my time in SF, but I'm moving to DC next week! Move with me? ",assigned,7858174327,7858174327,2018-12-04T03:32:15Z,,general_support_request,Crafts & More,sales,95962052,product_3,7/13/18,gold,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6281,,2018-08-08T17:00:15Z,Speedy service!,Thank you for the speedy service today! You are a lifesaver!,assigned,7858119547,7858119547,2018-08-16T18:01:26Z,,food_delivery,Lawnscape Garden Maintenance,marketing__b,25533183,,10/4/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'gold', 'paid', 'san_francisco', 'vip']"
6282,,2018-08-08T17:00:15Z,Can't remember password,My password has slipped my mind. Can you tell me what it is?,assigned,7858174327,7858174327,2018-12-04T03:32:14Z,,food_delivery,Country Club Markets,sales,6648084,product_1,11/23/19,platinum,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6283,,2018-08-08T17:00:16Z,Refund request ,My ice cream cone was soup...,open,7858067547,7858067547,2018-08-08T17:00:16Z,,general_support_request,Crazy Tiger,,83927005,product_2,5/29/18,,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'paid', 'product_a', 'subscription_silver']"
6285,24410956807,2018-08-08T23:36:35Z,Missed Chat with Visitor 30092060,"Chat started: 2018-08-08 10:32 PM UTC
Served by: Beatrix Abbott - CE

IP: 192.161.159.18
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
Country: United States
City: San Francisco
URL: https://eatwell.zendesk.com/hc/en-us",assigned,3.64818E+11,3.64818E+11,2018-08-08T23:36:37Z,,complaint,Bugle Boy,marketing__b,44466730,product_1,12/27/19,silver,"['eat_well', 'zopim_chat', 'zopim_chat_ended', 'zopim_chat_missed']"
6288,7858111247,2018-08-09T17:00:11Z,Refund Request,Hello. My soup was cold when it arrived. Can I get a refund?,open,7858067547,7858067547,2018-08-09T17:00:11Z,,general_support_request,Waccamaw Pottery,marketing__b,27725665,product_1,11/21/19,platinum,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'paid', 'product_a', 'subscription_silver']"
6289,8129791828,2018-08-09T17:00:11Z,Patrick is the best Courier!,Hi. I just wanted to let you know that Patrick was the most polite and punctual courier ever! He delivered my morning coffee in under 10 minutes. He deserves a raise!,open,7929180588,7929180588,2018-08-09T17:00:11Z,,becoming_a_merchant__billing,Bell Markets,,63012989,product_3,6/7/18,platinum,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_gold', 'vip_user']"
6290,,2018-08-09T17:00:12Z,Come to Madison!!,You guys should really come to Madison. It's totally lame that you're only in Milwaukee.,open,7858119547,7858119547,2018-08-17T18:02:19Z,,training,Bold Ideas,customer_support,23520356,product_1,2/21/18,platinum,"['amer_region', 'apac', 'aus_nsw', 'gold', 'paid', 'san_francisco', 'vip']"
6291,,2018-08-09T17:00:13Z,Colors in app,"Hello, Can you get your development team to use darker text colors? It's really hard to read the light grey text that's sometimes used in your app.",waiting,7858119547,7858119547,2018-08-17T18:02:19Z,,,Integra Investment Service,marketing__b,47778667,product_2,3/15/19,silver,"['amer_region', 'apac', 'aus_nsw', 'gold', 'paid', 'san_francisco', 'vip']"
6292,7929155048,2018-08-09T17:00:14Z,Give Dave a raise,Dave was crazy fast. Like super super fast.,waiting,7929180588,7929180588,2018-08-09T17:00:14Z,,food_delivery,DGS HomeSource,marketing__a,11608125,product_3,4/26/19,gold,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_gold', 'vip_user']"
6294,,2018-08-09T17:00:15Z,SPRING promo code error,Hi! I cannot get the SPRING promo code to work on my order. Can you help ASAP?,waiting,7858067547,7858067547,2018-11-07T02:27:20Z,,food_delivery,Sports Unlimited,marketing__a,64220637,,9/11/19,,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'paid', 'product_a', 'subscription_silver']"
6295,,2018-08-09T17:00:16Z,Can I share my account?,"Hi, I would like to share my account with my husband. Can we have two logins for one account?",open,7929180588,7929180588,2018-08-09T17:00:16Z,,becoming_a_merchant__invoice,Weathervane,marketing__a,77038258,product_3,11/2/19,gold,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_gold', 'vip_user']"
6296,7858096207,2018-08-09T17:00:17Z,Frozen map,I can't track my courier. My map is frozen. Any ideas on how to fix this?,open,7858119547,7858119547,2018-08-17T18:02:19Z,,complaint,Gottschalks,sales,35362207,,2/2/18,gold,"['amer_region', 'apac', 'aus_nsw', 'gold', 'paid', 'san_francisco', 'vip']"
6297,7858096207,2018-08-09T17:00:18Z,Can't remember password,My password has slipped my mind. Can you tell me what it is?,assigned,7858174327,7858174327,2018-12-04T03:32:14Z,,complaint,Choices,,20266927,product_1,12/11/19,silver,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6300,,2018-08-09T23:53:19Z,Password Reset,can we help reset this customers password?,external,26395517047,27599923708,2018-08-10T00:09:12Z,,billing,Magna Solution,,81053820,product_1,8/26/18,bronze,[]
6301,,2018-08-10T02:32:08Z,Phone Call from: Aza,"Call from: +61 416 150 781
Time of call: August 09, 2018 07:31:40 PM
Answered by: Aza Coward - CE",open,26395517047,3.63346E+11,2018-12-04T03:34:48Z,,,Enviro Architectural Designs,marketing__a,60013430,product_1,5/24/19,platinum,['vip']
6303,16306259928,2018-08-10T12:37:33Z,Phone Call from: Caller +353 1 691 7262,"Call from: +353 1 691 7262
Time of call: August 10, 2018 05:37:12 AM
Answered by: Mark - CE",open,16306259928,3.64863E+11,2018-08-10T12:40:09Z,,,Sistemos,finance,95747234,product_3,11/23/18,,[]
6304,3.60098E+11,2018-08-10T17:06:41Z,Missed Chat with Clark Kent,"Chat started: 2018-08-10 05:06 PM UTC
Served by: Amanda

IP: 52.40.158.85
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15
Country: United States
City: Boardman
URL: https://eatwell.zendesk.com/hc/en-us",assigned,3.63283E+11,3.63283E+11,2018-08-10T17:06:43Z,,complaint,Children's Palace,,13542535,product_3,1/27/18,bronze,"['eat_well', 'emea', 'latam', 'merchant', 'plan_silver', 'vip_org', 'zopim_chat', 'zopim_chat_ended', 'zopim_chat_missed']"
6307,,2018-08-10T21:00:13Z,How does this work?,Hi. I'm new to your site. Can I place an order here or do I need to download the app?,waiting,7858174327,7858174327,2018-12-04T03:32:13Z,,general_support_request,Sherman's,finance,55860314,product_3,2/25/18,platinum,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6311,7858096207,2018-08-10T21:00:16Z,Payment options,Why don't you let me use cash? I could pay the driver when he/she gets to my door.,waiting,7929180588,7929180588,2018-08-10T21:00:16Z,,,Compact Disc Center,marketing__a,40460808,product_3,9/12/19,platinum,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_gold', 'vip_user']"
6312,,2018-08-10T21:00:17Z,Healthier food options needed!,"I really wish that you'd have healthier food options, like sushi or salads or juice blends. Everything you have seems to be fried food :(",open,7858174327,7858174327,2018-12-04T03:32:13Z,,becoming_a_merchant__invoice,Asian Solutions,marketing__a,88540217,,5/17/19,platinum,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6316,7929155048,2018-08-10T21:00:19Z,Password reset needed please,"Hi, how do I reset my password? ",done,7858119547,7858119547,2018-09-14T18:55:32Z,,becoming_a_merchant__billing,DGS HomeSource,marketing__a,35183065,product_1,6/7/19,platinum,"['amer_region', 'apac', 'aus_nsw', 'closed_by_merge', 'gold', 'paid', 'san_francisco', 'vip']"
6319,24410956807,2018-08-13T02:57:09Z,Chat with Visitor 1534128820,"Chat started: 2018-08-13 02:53 AM UTC
Served by: Beatrix Abbott - CE

IP: 142.254.107.202
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
Country: United States
City: Oakland
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",open,3.64936E+11,3.64936E+11,2018-08-13T03:01:15Z,,becoming_a_courier,Paul's Food Mart,marketing__a,64389182,product_3,5/8/19,,"['eat_well', 'zopim_chat', 'zopim_chat_ended']"
6320,24410956807,2018-08-13T03:04:43Z,Chat with Visitor 15475841,"Chat started: 2018-08-13 03:04 AM UTC
Served by: Beatrix Abbott - CE

IP: 142.254.107.202
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7
Country: United States
City: Oakland
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",assigned,3.64936E+11,3.64936E+11,2018-08-13T03:35:23Z,,general_support_request,Big Wheel,,99177346,product_2,3/2/19,silver,"['eat_well', 'zopim_chat', 'zopim_chat_ended']"
6321,24410956807,2018-08-13T04:12:18Z,Chat with Visitor 1534133467,"Chat started: 2018-08-13 04:11 AM UTC
Served by: Beatrix Abbott - CE

IP: 142.254.107.202
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36
Country: United States
City: Oakland
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",assigned,3.64948E+11,3.64948E+11,2018-08-13T04:30:42Z,,,Sure Save,customer_support,13075421,product_1,4/6/19,platinum,"['eat_well', 'zopim_chat', 'zopim_chat_ended']"
6322,7858096207,2018-08-13T15:00:14Z,Order delay,My Courier disappeared and my order was never delivered this morning. Can I please get an explanation and a refund?,assigned,7858119547,7858119547,2018-08-21T16:02:30Z,,becoming_a_courier,Gold Touch,sales,34082456,product_3,4/17/18,gold,"['amer_region', 'apac', 'aus_nsw', 'gold', 'paid', 'san_francisco', 'vip']"
6323,7929155048,2018-08-13T15:00:15Z,"Refund, please!",Hi. I'd like to request a refund of my most recent order. The ice cream had melted by the time it arrived.,assigned,7858174327,7858174327,2018-12-04T03:32:13Z,,billing,Kinney Shoes,marketing__a,73313524,product_3,1/2/18,gold,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6324,7929155048,2018-08-13T15:00:16Z,Can't remember password,My password has slipped my mind. Can you tell me what it is?,assigned,7929180588,7929180588,2018-08-13T15:00:16Z,,becoming_a_merchant__invoice,Lum's,finance,27522051,,2/14/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_gold', 'vip_user']"
6325,,2018-08-13T15:00:17Z,Late order,"My delivery arrived 30 minutes late, which made me late to an event. I was really disappointed!",waiting,7929180588,7929180588,2018-08-13T15:00:17Z,,complaint,Netcom Business Services,marketing__b,29145486,product_3,2/13/18,platinum,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_gold', 'vip_user']"
6326,,2018-08-13T15:00:18Z,App freezes when logging in,"Hi, Whenever I try to log in to your app, it freezes up on my phone. I'm using a Blackberry- could that be the issue?",waiting,7858067547,7858067547,2018-11-07T02:27:20Z,,,Gemco,marketing__a,83847948,product_3,8/22/19,gold,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'paid', 'product_a', 'subscription_silver']"
6327,,2018-08-13T15:00:18Z,Expanded delivery hours,"Hi, I'd really love it if you expanded your delivery hours until 3am Monday through Saturday. I work 3rd shift and could sometimes us an energy drink pick-me-up.",open,7858174327,7858174327,2018-12-04T03:32:12Z,,becoming_a_courier,Reliable Investments,,58148972,product_2,4/19/19,silver,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6328,7858111247,2018-08-13T15:00:19Z,Reviews on items,I'd love it if you would add a ratings section to each item that a vendor has for sale. That way I'd know if Tim's Big Nachos are really worth the calories.,waiting,7929180588,7929180588,2018-08-13T15:00:19Z,,training,National Lumber,finance,50031511,product_3,12/13/18,bronze,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_gold', 'vip_user']"
6329,7858096207,2018-08-13T15:00:20Z,Login Issues,"Hi, I can't get into my account. How do I reset my password?",open,7858067547,7858067547,2018-08-13T15:00:20Z,,complaint,Monsource,marketing__b,94148716,product_2,11/18/18,gold,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'paid', 'product_a', 'subscription_silver']"
6330,8129791828,2018-08-13T15:00:21Z,Referral Program,"Hi, do you have a referral program? I love your service and want to share with friends! ",waiting,7858119547,7858119547,2018-08-21T16:02:31Z,,becoming_a_merchant__billing,Stratacard,customer_support,32526930,,8/2/19,gold,"['amer_region', 'apac', 'aus_nsw', 'gold', 'paid', 'san_francisco', 'vip']"
6331,,2018-08-13T15:00:21Z,Still being charged for deliveries,"I am a Premium member, but I keep getting charged for each delivery. What gives?",waiting,7929180588,7929180588,2018-08-13T15:00:21Z,,training,All Wound Up,marketing__b,17700913,product_3,6/5/19,,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_gold', 'vip_user']"
6334,,2018-08-13T15:00:23Z,Dan is awesome!,"Dan delivered my dinner in 20 minutes with the biggest smile! Thanks, Dan!",open,7858067547,7858067547,2018-08-13T15:00:23Z,,,KG Menswear,sales,44598672,,9/16/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'paid', 'product_a', 'subscription_silver']"
